	time	error
4445	-4.0	5e-10
4446	-4.0	5e-10
4447	-4.0	5e-10
4448	-4.0	5e-10
4449	-4.0	5e-10
4450	-4.0	5e-10
4451	-4.0	5e-10
4452	-4.0	5e-10
4453	-4.0	5e-10
4454	-4.0	5e-10
4455	-4.0	5e-10
4456	-4.0	5e-10
4457	-4.0	5e-10
4458	-4.0	5e-10
4459	-4.0	5e-10
4460	-4.0	5e-10
4461	-4.0	5e-10
4462	-4.0	5e-10
4463	-4.0	5e-10
4464	-4.0	5e-10
4465	-4.0	5e-10
4466	-4.0	5e-10
4467	-4.0	5e-10
4468	-4.0	5e-10
4469	-4.0	5e-10
4470	-4.0	5e-10
4471	-4.0	5e-10
4472	-4.0	5e-10
4473	-4.0	5e-10
4474	-4.0	5e-10
4475	-4.0	5e-10
4476	-4.0	5e-10
4477	-4.0	5e-10
4478	-4.0	5e-10
4479	-4.0	5e-10
4480	-4.0	5e-10
4481	-4.0	5e-10
4482	-4.0	5e-10
4483	-4.0	5e-10
4484	-4.0	5e-10
4485	-4.0	5e-10
4486	-4.0	5e-10
4487	-4.0	5e-10
4488	-4.0	5e-10
4489	-4.0	5e-10
4490	-4.0	5e-10
4491	-4.0	5e-10
4492	-4.0	5e-10
4493	-4.0	5e-10
4494	-4.0	5e-10
4495	-4.0	5e-10
4496	-4.0	5e-10
4497	-4.0	5e-10
4498	-4.0	5e-10
4499	-4.0	5e-10
4500	-4.0	5e-10
4501	-4.0	5e-10
4502	-4.0	5e-10
4503	-4.5	5e-10
4504	-4.5	5e-10
4505	-4.5	5e-10
4506	-4.5	5e-10
4507	-4.5	5e-10
4508	-4.5	5e-10
4509	-4.5	5e-10
4510	-4.5	5e-10
4511	-4.5	5e-10
4512	-4.5	5e-10
4513	-4.5	5e-10
4514	-4.5	5e-10
4515	-4.5	5e-10
4516	-4.5	5e-10
4517	-4.5	5e-10
4518	-4.5	5e-10
4519	-4.5	5e-10
4520	-4.5	5e-10
4521	-4.5	5e-10
4522	-4.5	5e-10
4523	-4.5	5e-10
4524	-4.5	5e-10
4525	-4.5	5e-10
4526	-4.5	5e-10
4527	-4.5	5e-10
4528	-4.5	5e-10
4529	-4.5	5e-10
4530	-4.5	5e-10
4531	-4.5	5e-10
4532	-4.5	5e-10
4533	-4.5	5e-10
4534	-4.5	5e-10
4535	-4.5	5e-10
4536	-4.5	5e-10
4537	-4.5	5e-10
4538	-4.5	5e-10
4539	-4.5	5e-10
4540	-4.5	5e-10
4541	-4.5	5e-10
4542	-4.5	5e-10
4543	-4.5	5e-10
4544	-4.5	5e-10
4545	-4.5	5e-10
4546	-4.5	5e-10
4547	-4.5	5e-10
4548	-4.5	5e-10
4549	-4.5	5e-10
4550	-4.5	5e-10
4551	-4.5	5e-10
4552	-4.5	5e-10
4553	-4.5	5e-10
4554	-4.5	5e-10
4555	-4.5	5e-10
4556	-4.5	5e-10
4557	-4.5	5e-10
4558	-4.5	5e-10
4559	-4.5	5e-10
4560	-4.5	5e-10
4561	-4.5	5e-10
4562	-4.5	5e-10
4563	-4.5	5e-10
4564	-4.5	5e-10
4565	-4.5	5e-10
4566	-4.5	5e-10
4567	-4.5	5e-10
4568	-4.5	5e-10
4569	-4.5	5e-10
4570	-4.5	5e-10
4571	-4.5	5e-10
4572	-4.5	5e-10
4573	-4.5	5e-10
4574	-4.5	5e-10
4575	-4.5	5e-10
4576	-4.5	5e-10
4577	-4.5	5e-10
4578	-4.5	5e-10
4579	-4.5	5e-10
4580	-4.5	5e-10
4581	-4.5	5e-10
4582	-4.5	5e-10
4583	-4.5	5e-10
4584	-4.5	5e-10
4585	-4.5	5e-10
4586	-4.5	5e-10
4587	-4.5	5e-10
4588	-4.5	5e-10
4589	-4.5	5e-10
4590	-4.5	5e-10
4591	-4.5	5e-10
4592	-4.5	5e-10
4593	-4.5	5e-10
4594	-4.5	5e-10
4595	-4.5	5e-10
4596	-4.5	5e-10
4597	-4.5	5e-10
4598	-4.5	5e-10
4599	-4.5	5e-10
4600	-4.5	5e-10
4601	-4.5	5e-10
4602	-4.5	5e-10
4603	-4.5	5e-10
4604	-4.5	5e-10
4605	-4.5	5e-10
4606	-4.5	5e-10
4607	-4.5	5e-10
4608	-4.5	5e-10
4609	-4.5	5e-10
4610	-4.5	5e-10
4611	-4.5	5e-10
4612	-4.5	5e-10
4613	-4.5	5e-10
4614	-4.5	5e-10
4615	-4.5	5e-10
4616	-4.5	5e-10
4617	-4.5	5e-10
4618	-4.5	5e-10
4619	-4.5	5e-10
4620	-4.5	5e-10
4621	-4.5	5e-10
4622	-4.5	5e-10
4623	-4.5	5e-10
4624	-4.5	5e-10
4625	-4.5	5e-10
4626	-4.5	5e-10
4627	-4.5	5e-10
4628	-4.5	5e-10
4629	-4.5	5e-10
4630	-4.5	5e-10
4631	-4.5	5e-10
4632	-4.5	5e-10
4633	-4.5	5e-10
4634	-4.5	5e-10
4635	-4.5	5e-10
4636	-4.5	5e-10
4637	-4.5	5e-10
4638	-4.5	5e-10
4639	-4.5	5e-10
4640	-4.5	5e-10
4641	-4.5	5e-10
4642	-4.5	5e-10
4643	-4.5	5e-10
4644	-4.5	5e-10
4645	-4.5	5e-10
4646	-4.5	5e-10
4647	-4.5	5e-10
4648	-4.5	5e-10
4649	-4.5	5e-10
4650	-4.5	5e-10
4651	-4.5	5e-10
4652	-4.5	5e-10
4653	-4.5	5e-10
4654	-4.5	5e-10
4655	-4.5	5e-10
4656	-4.5	5e-10
4657	-4.5	5e-10
4658	-4.5	5e-10
4659	-4.5	5e-10
4660	-4.5	5e-10
4661	-4.5	5e-10
4662	-4.5	5e-10
4663	-4.5	5e-10
4664	-4.5	5e-10
4665	-4.5	5e-10
4666	-4.5	5e-10
4667	-4.5	5e-10
4668	-4.5	5e-10
4669	-4.5	5e-10
4670	-4.5	5e-10
4671	-4.5	5e-10
4672	-4.5	5e-10
4673	-4.5	5e-10
4674	-4.5	5e-10
4675	-4.5	5e-10
4676	-4.5	5e-10
4677	-4.5	5e-10
4678	-4.5	5e-10
4679	-4.5	5e-10
4680	-4.5	5e-10
4681	-4.5	5e-10
4682	-4.5	5e-10
4683	-4.5	5e-10
4684	-4.5	5e-10
4685	-4.5	5e-10
4686	-4.5	5e-10
4687	-4.5	5e-10
4688	-4.5	5e-10
4689	-4.5	5e-10
4690	-4.5	5e-10
4691	-4.5	5e-10
4692	-4.5	5e-10
4693	-5.0	5e-10
4694	-5.0	5e-10
4695	-5.0	5e-10
4696	-5.0	5e-10
4697	-5.0	5e-10
4698	-5.0	5e-10
4699	-5.0	5e-10
4700	-5.0	5e-10
4701	-5.0	5e-10
4702	-5.0	5e-10
4703	-5.0	5e-10
4704	-5.0	5e-10
4705	-5.0	5e-10
4706	-5.0	5e-10
4707	-5.0	5e-10
4708	-5.0	5e-10
4709	-5.0	5e-10
4710	-5.0	5e-10
4711	-5.0	5e-10
4712	-5.0	5e-10
4713	-5.0	5e-10
4714	-5.0	5e-10
4715	-5.0	5e-10
4716	-5.0	5e-10
4717	-5.0	5e-10
4718	-5.0	5e-10
4719	-5.0	5e-10
4720	-5.0	5e-10
4721	-5.0	5e-10
4722	-5.0	5e-10
4723	-5.0	5e-10
4724	-5.0	5e-10
4725	-5.0	5e-10
4726	-5.0	5e-10
4727	-5.0	5e-10
4728	-5.0	5e-10
4729	-5.0	5e-10
4730	-5.0	5e-10
4731	-5.0	5e-10
4732	-5.0	5e-10
4733	-5.0	5e-10
4734	-5.0	5e-10
4735	-5.0	5e-10
4736	-5.0	5e-10
4737	-5.0	5e-10
4738	-5.0	5e-10
4739	-5.0	5e-10
4740	-5.0	5e-10
4741	-5.0	5e-10
4742	-5.0	5e-10
4743	-5.0	5e-10
4744	-5.0	5e-10
4745	-5.0	5e-10
4746	-5.0	5e-10
4747	-5.0	5e-10
4748	-5.0	5e-10
4749	-5.0	5e-10
4750	-5.0	5e-10
4751	-5.0	5e-10
4752	-5.0	5e-10
4753	-5.0	5e-10
4754	-5.0	5e-10
4755	-5.0	5e-10
4756	-5.0	5e-10
4757	-5.0	5e-10
4758	-5.0	5e-10
4759	-5.0	5e-10
4760	-5.0	5e-10
4761	-5.0	5e-10
4762	-5.0	5e-10
4763	-5.0	5e-10
4764	-5.0	5e-10
4765	-5.0	5e-10
4766	-5.0	5e-10
4767	-5.0	5e-10
4768	-5.0	5e-10
4769	-5.0	5e-10
4770	-5.0	5e-10
4771	-5.0	5e-10
4772	-5.0	5e-10
4773	-5.0	5e-10
4774	-5.0	5e-10
4775	-5.0	5e-10
4776	-5.0	5e-10
4777	-5.0	5e-10
4778	-5.0	5e-10
4779	-5.0	5e-10
4780	-5.0	5e-10
4781	-5.0	5e-10
4782	-5.0	5e-10
4783	-5.0	5e-10
4784	-5.0	5e-10
4785	-5.0	5e-10
4786	-5.0	5e-10
4787	-5.0	5e-10
4788	-5.0	5e-10
4789	-5.0	5e-10
4790	-5.0	5e-10
4791	-5.0	5e-10
4792	-5.0	5e-10
4793	-5.0	5e-10
4794	-5.0	5e-10
4795	-5.0	5e-10
4796	-5.0	5e-10
4797	-5.0	5e-10
4798	-5.0	5e-10
4799	-5.0	5e-10
4800	-5.0	5e-10
4801	-5.0	5e-10
4802	-5.0	5e-10
4803	-5.0	5e-10
4804	-5.0	5e-10
4805	-5.0	5e-10
4806	-5.0	5e-10
4807	-5.0	5e-10
4808	-5.0	5e-10
4809	-5.0	5e-10
4810	-5.0	5e-10
4811	-5.0	5e-10
4812	-5.0	5e-10
4813	-5.0	5e-10
4814	-5.0	5e-10
4815	-5.0	5e-10
4816	-5.0	5e-10
4817	-5.0	5e-10
4818	-5.0	5e-10
4819	-5.0	5e-10
4820	-5.0	5e-10
4821	-5.0	5e-10
4822	-5.0	5e-10
4823	-5.0	5e-10
4824	-5.0	5e-10
4825	-5.0	5e-10
4826	-5.0	5e-10
4827	-5.0	5e-10
4828	-5.5	5e-10
4829	-5.5	5e-10
4830	-5.5	5e-10
4831	-5.5	5e-10
4832	-5.5	5e-10
4833	-5.5	5e-10
4834	-5.5	5e-10
4835	-5.5	5e-10
4836	-5.5	5e-10
4837	-5.5	5e-10
4838	-5.5	5e-10
4839	-5.5	5e-10
4840	-5.5	5e-10
4841	-5.5	5e-10
4842	-5.5	5e-10
4843	-5.5	5e-10
4844	-5.5	5e-10
4845	-5.5	5e-10
4846	-5.5	5e-10
4847	-5.5	5e-10
4848	-5.5	5e-10
4849	-5.5	5e-10
4850	-5.5	5e-10
4851	-5.5	5e-10
4852	-5.5	5e-10
4853	-5.5	5e-10
4854	-5.5	5e-10
4855	-5.5	5e-10
4856	-5.5	5e-10
4857	-5.5	5e-10
4858	-5.5	5e-10
4859	-5.5	5e-10
4860	-5.5	5e-10
4861	-5.5	5e-10
4862	-5.5	5e-10
4863	-5.5	5e-10
4864	-5.5	5e-10
4865	-5.5	5e-10
4866	-5.5	5e-10
4867	-5.5	5e-10
4868	-5.5	5e-10
4869	-5.5	5e-10
4870	-5.5	5e-10
4871	-5.5	5e-10
4872	-5.5	5e-10
4873	-5.5	5e-10
4874	-5.5	5e-10
4875	-5.5	5e-10
4876	-5.5	5e-10
4877	-5.5	5e-10
4878	-5.5	5e-10
4879	-5.5	5e-10
4880	-5.5	5e-10
4881	-5.5	5e-10
4882	-5.5	5e-10
4883	-5.5	5e-10
4884	-5.5	5e-10
4885	-5.5	5e-10
4886	-5.5	5e-10
4887	-5.5	5e-10
4888	-5.5	5e-10
4889	-5.5	5e-10
4890	-5.5	5e-10
4891	-5.5	5e-10
4892	-5.5	5e-10
4893	-5.5	5e-10
4894	-5.5	5e-10
4895	-5.5	5e-10
4896	-5.5	5e-10
4897	-5.5	5e-10
4898	-5.5	5e-10
4899	-5.5	5e-10
4900	-5.5	5e-10
4901	-5.5	5e-10
4902	-5.5	5e-10
4903	-5.5	5e-10
4904	-5.5	5e-10
4905	-5.5	5e-10
4906	-5.5	5e-10
4907	-5.5	5e-10
4908	-5.5	5e-10
4909	-5.5	5e-10
4910	-5.5	5e-10
4911	-5.5	5e-10
4912	-5.5	5e-10
4913	-5.5	5e-10
4914	-6.0	5e-10
4915	-6.0	5e-10
4916	-6.0	5e-10
4917	-6.0	5e-10
4918	-6.0	5e-10
4919	-6.0	5e-10
4920	-6.0	5e-10
4921	-6.0	5e-10
4922	-6.0	5e-10
4923	-6.0	5e-10
4924	-6.0	5e-10
4925	-6.0	5e-10
4926	-6.0	5e-10
4927	-6.0	5e-10
4928	-6.0	5e-10
4929	-6.0	5e-10
4930	-6.0	5e-10
4931	-6.0	5e-10
4932	-6.0	5e-10
4933	-6.0	5e-10
4934	-6.0	5e-10
4935	-6.0	5e-10
4936	-6.0	5e-10
4937	-6.0	5e-10
4938	-6.0	5e-10
4939	-6.0	5e-10
4940	-6.0	5e-10
4941	-6.0	5e-10
4942	-6.0	5e-10
4943	-6.0	5e-10
4944	-6.0	5e-10
4945	-6.0	5e-10
4946	-6.0	5e-10
4947	-6.0	5e-10
4948	-6.0	5e-10
4949	-6.0	5e-10
4950	-6.0	5e-10
4951	-6.0	5e-10
4952	-6.0	5e-10
4953	-6.0	5e-10
4954	-6.0	5e-10
4955	-6.0	5e-10
4956	-6.0	5e-10
4957	-6.0	5e-10
4958	-6.0	5e-10
4959	-6.0	5e-10
4960	-6.5	5e-10
4961	-6.5	5e-10
4962	-6.5	5e-10
4963	-6.5	5e-10
4964	-6.5	5e-10
4965	-6.5	5e-10
4966	-6.5	5e-10
4967	-6.5	5e-10
4968	-6.5	5e-10
4969	-6.5	5e-10
4970	-6.5	5e-10
4971	-6.5	5e-10
4972	-6.5	5e-10
4973	-6.5	5e-10
4974	-6.5	5e-10
4975	-6.5	5e-10
4976	-6.5	5e-10
4977	-6.5	5e-10
4978	-6.5	5e-10
4979	-6.5	5e-10
4980	-6.5	5e-10
4981	-6.5	5e-10
4982	-6.5	5e-10
4983	-6.5	5e-10
4984	-6.5	5e-10
4985	-6.5	5e-10
4986	-6.5	5e-10
4987	-6.5	5e-10
4988	-6.5	5e-10
4989	-6.5	5e-10
4990	-6.5	5e-10
4991	-6.5	5e-10
4992	-7.0	5e-10
4993	-7.0	5e-10
4994	-7.0	5e-10
4995	-7.0	5e-10
4996	-7.0	5e-10
4997	-7.0	5e-10
4998	-7.0	5e-10
4999	-7.0	5e-10
5000	-7.0	5e-10
5001	-7.0	5e-10
5002	-7.0	5e-10
5003	-7.0	5e-10
5004	-7.0	5e-10
5005	-7.5	5e-10
5006	-7.5	5e-10
5007	-7.5	5e-10
5008	-7.5	5e-10
5009	-7.5	5e-10
5010	-7.5	5e-10
5011	-8.0	5e-10
5012	-8.5	5e-10
5013	-9.0	5e-10
