	t	acc_x	acc_y	acc_z	humidity	temp_from_hum	temp_from_pressure	pressure	compass_x	compass_y	compass_z	gyro_x	gyro_y	gyro_z	index
13237	1512723179.8616786	-0.20092421770095825	0.32242855429649353	0.6440907716751099	27.36782455444336	31.498031616210934	31.125	1013.54052734375	-27.85732841491699	-15.646849632263185	-12.51522731781006	-0.6151432991027832	1.3095401525497437	-0.6852646470069885	13237
13238	1512723179.9187698	-0.3206394910812378	0.32242855429649353	0.6604184508323669	27.36782455444336	31.498031616210934	31.125	1013.53759765625	-28.59052848815918	-16.115524291992188	-12.13506031036377	0.17409458756446838	0.9417992830276488	-0.4277849495410919	13238
13239	1512723179.9611225	-0.4378864467144013	0.3539915680885315	0.6808890104293823	28.0025577545166	31.572834014892575	31.125	1013.54345703125	-30.322813034057614	-16.849485397338867	-12.236515998840332	0.20952478051185608	-0.1162194013595581	-0.04141268879175186	13239
13240	1512723180.0046039	-0.3986395597457886	0.4008505344390869	0.6699226498603821	28.0025577545166	31.572834014892575	31.129165649414066	1013.54248046875	-31.309600830078125	-17.433238983154293	-11.927149772644045	-0.39003947377204895	-1.0676419734954834	0.3043370246887207	13240
13241	1512723180.0470767	-0.3361901640892029	0.4078915119171143	0.7011158466339111	27.65447807312012	31.498031616210934	31.125	1013.542724609375	-31.60055351257324	-17.799697875976562	-11.480359077453613	-0.92851722240448	-1.3452802896499634	0.21576157212257385	13241
13242	1512723180.0905318	-0.3105192482471466	0.3862829804420471	0.9150816798210144	27.65447807312012	31.498031616210934	31.129165649414066	1013.545654296875	-30.75271034240723	-17.95492935180664	-10.669575691223145	-0.3888177275657654	-0.7869493961334229	0.1076384261250496	13242
13243	1512723180.1400256	-0.2873166799545288	0.3530203998088837	0.9606529474258424	26.882266998291016	31.516733169555664	31.129165649414066	1013.54833984375	-29.59922790527344	-18.14298248291016	-9.654261589050293	1.3347386121749878	0.14828523993492124	-0.10616440325975418	13243
13244	1512723180.1906476	-0.3031141757965088	0.4515941739082336	0.8965607285499573	28.87422180175781	31.572834014892575	31.13125038146973	1013.55126953125	-29.047039031982425	-17.580883026123047	-8.42796516418457	1.4847060441970823	1.0306801795959473	-0.4433620274066925	13244
13245	1512723180.237715	-0.4433168172836304	0.5654639005661011	0.9435941576957704	28.87422180175781	31.572834014892575	31.13125038146973	1013.5537109375	-29.21769142150879	-16.483713150024414	-9.485286712646484	0.2681678235530853	0.6210950016975403	-0.4369479417800903	13245
13246	1512723180.2800324	-0.5966017246246338	0.543612539768219	1.0330308675765991	27.37074851989746	31.479331970214844	31.125	1013.555419921875	-30.137582778930664	-15.893491744995115	-10.869266510009766	0.015880487859249115	-0.7359421849250793	0.02547705173492432	13246
13247	1512723180.3236475	-0.5218105316162109	0.4214878976345062	0.9233673214912416	27.37074851989746	31.479331970214844	31.13125038146973	1013.5517578125	-30.51061248779297	-15.460591316223145	-11.661170959472654	0.6349923610687256	-1.9051382541656492	0.6265684962272644	13247
13248	1512723180.365956	-0.4870067238807678	0.565706729888916	1.1166189908981323	27.010967254638672	31.53543472290039	31.125	1013.55322265625	-29.58454704284668	-15.01734447479248	-11.490959167480467	0.6184990406036377	-1.9369032382965088	0.5288300514221191	13248
13249	1512723180.409503	-0.2833673357963562	0.583673357963562	0.9360396265983582	27.010967254638672	31.53543472290039	31.120834350585934	1013.552978515625	-28.16261482238769	-14.371305465698242	-10.771574020385742	-0.3869851529598236	-0.295202910900116	-0.1403728574514389	13249
